지역명,규모구분,연도,월,분양가격(제곱미터)
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,03,3919
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,03,4610
광주,전용면적 102제곱미터초과,2021,03,4670
대전,모든면적,2021,03,3442
대전,전용면적 60제곱미터이하,2021,03,3061
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,03,3457
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,03,
대전,전용면적 102제곱미터초과,2021,03,
울산,모든면적,2021,03,4232
울산,전용면적 60제곱미터이하,2021,03,4303
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,03,4567
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,03,
울산,전용면적 102제곱미터초과,2021,03,4530
세종,모든면적,2021,03,3798
세종,전용면적 60제곱미터이하,2021,03,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,03,3903
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,03,3729
세종,전용면적 102제곱미터초과,2021,03,3472
강원,모든면적,2021,03,2902
강원,전용면적 60제곱미터이하,2021,03,3304
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,03,2855
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,03,2729
강원,전용면적 102제곱미터초과,2021,03,3787
충북,모든면적,2021,03,2612
충북,전용면적 60제곱미터이하,2021,03,2598
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,03,2713
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,03,2706
충북,전용면적 102제곱미터초과,2021,03,2810
충남,모든면적,2021,03,2765
충남,전용면적 60제곱미터이하,2021,03,2667
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,03,2783
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,03,2954
충남,전용면적 102제곱미터초과,2021,03,3381
전북,모든면적,2021,03,2642
전북,전용면적 60제곱미터이하,2021,03,2548
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,03,2614
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,03,2409
전북,전용면적 102제곱미터초과,2021,03,2597
전남,모든면적,2021,03,3003
전남,전용면적 60제곱미터이하,2021,03,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,03,3081
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,03,3066
전남,전용면적 102제곱미터초과,2021,03,3257
경북,모든면적,2021,03,3063
경북,전용면적 60제곱미터이하,2021,03,3021
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,03,3062
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,03,3918
경북,전용면적 102제곱미터초과,2021,03,3730
경남,모든면적,2021,03,3153
경남,전용면적 60제곱미터이하,2021,03,2991
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,03,3137
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,03,4868
경남,전용면적 102제곱미터초과,2021,03,3292
제주,모든면적,2021,03,7199
제주,전용면적 60제곱미터이하,2021,03,4686
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,03,7180
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,03,
제주,전용면적 102제곱미터초과,2021,03,7727
서울,모든면적,2021,04,8526
서울,전용면적 60제곱미터이하,2021,04,8654
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,04,7718
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,04,8942
서울,전용면적 102제곱미터초과,2021,04,9733
인천,모든면적,2021,04,4712
인천,전용면적 60제곱미터이하,2021,04,4710
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,04,4687
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,04,4869
인천,전용면적 102제곱미터초과,2021,04,5204
경기,모든면적,2021,04,4353
경기,전용면적 60제곱미터이하,2021,04,4109
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,04,4356
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,04,4294
경기,전용면적 102제곱미터초과,2021,04,4985
부산,모든면적,2021,04,4372
부산,전용면적 60제곱미터이하,2021,04,4390
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,04,4356
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,04,3842
부산,전용면적 102제곱미터초과,2021,04,3947
대구,모든면적,2021,04,4708
대구,전용면적 60제곱미터이하,2021,04,4500
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,04,4719
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,04,4877
대구,전용면적 102제곱미터초과,2021,04,4980
광주,모든면적,2021,04,4218
광주,전용면적 60제곱미터이하,2021,04,3521
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,04,3919
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,04,4610
광주,전용면적 102제곱미터초과,2021,04,4670
대전,모든면적,2021,04,3480
대전,전용면적 60제곱미터이하,2021,04,3168
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,04,3480
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,04,
대전,전용면적 102제곱미터초과,2021,04,
울산,모든면적,2021,04,4337
울산,전용면적 60제곱미터이하,2021,04,4303
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,04,4327
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,04,3515
울산,전용면적 102제곱미터초과,2021,04,4530
세종,모든면적,2021,04,3798
세종,전용면적 60제곱미터이하,2021,04,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,04,3903
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,04,3729
세종,전용면적 102제곱미터초과,2021,04,3472
강원,모든면적,2021,04,2880
강원,전용면적 60제곱미터이하,2021,04,3202
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,04,2839
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,04,2729
강원,전용면적 102제곱미터초과,2021,04,3742
충북,모든면적,2021,04,2602
충북,전용면적 60제곱미터이하,2021,04,2598
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,04,2678
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,04,2706
충북,전용면적 102제곱미터초과,2021,04,2750
충남,모든면적,2021,04,2779
충남,전용면적 60제곱미터이하,2021,04,2747
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,04,2789
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,04,3098
충남,전용면적 102제곱미터초과,2021,04,3381
전북,모든면적,2021,04,2655
전북,전용면적 60제곱미터이하,2021,04,2552
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,04,2627
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,04,2409
전북,전용면적 102제곱미터초과,2021,04,2597
전남,모든면적,2021,04,2930
전남,전용면적 60제곱미터이하,2021,04,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,04,2968
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,04,3066
전남,전용면적 102제곱미터초과,2021,04,3232
경북,모든면적,2021,04,3088
경북,전용면적 60제곱미터이하,2021,04,3056
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,04,3082
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,04,3918
경북,전용면적 102제곱미터초과,2021,04,3829
경남,모든면적,2021,04,3120
경남,전용면적 60제곱미터이하,2021,04,3036
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,04,3102
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,04,4869
경남,전용면적 102제곱미터초과,2021,04,3223
제주,모든면적,2021,04,7199
제주,전용면적 60제곱미터이하,2021,04,4686
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,04,7180
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,04,
제주,전용면적 102제곱미터초과,2021,04,7727
서울,모든면적,2021,05,8666
서울,전용면적 60제곱미터이하,2021,05,8776
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,05,7739
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,05,9127
서울,전용면적 102제곱미터초과,2021,05,9116
인천,모든면적,2021,05,4603
인천,전용면적 60제곱미터이하,2021,05,4626
인천,전용면적 60제곱미터초과 85제곱미터이하,2021,05,4566
인천,전용면적 85제곱미터초과 102제곱미터이하,2021,05,4823
인천,전용면적 102제곱미터초과,2021,05,5321
경기,모든면적,2021,05,4237
경기,전용면적 60제곱미터이하,2021,05,4051
경기,전용면적 60제곱미터초과 85제곱미터이하,2021,05,4246
경기,전용면적 85제곱미터초과 102제곱미터이하,2021,05,4244
경기,전용면적 102제곱미터초과,2021,05,5244
부산,모든면적,2021,05,4418
부산,전용면적 60제곱미터이하,2021,05,4416
부산,전용면적 60제곱미터초과 85제곱미터이하,2021,05,4404
부산,전용면적 85제곱미터초과 102제곱미터이하,2021,05,3823
부산,전용면적 102제곱미터초과,2021,05,4078
대구,모든면적,2021,05,4703
대구,전용면적 60제곱미터이하,2021,05,4547
대구,전용면적 60제곱미터초과 85제곱미터이하,2021,05,4714
대구,전용면적 85제곱미터초과 102제곱미터이하,2021,05,4434
대구,전용면적 102제곱미터초과,2021,05,4995
광주,모든면적,2021,05,4236
광주,전용면적 60제곱미터이하,2021,05,3556
광주,전용면적 60제곱미터초과 85제곱미터이하,2021,05,3955
광주,전용면적 85제곱미터초과 102제곱미터이하,2021,05,
광주,전용면적 102제곱미터초과,2021,05,4802
대전,모든면적,2021,05,3701
대전,전용면적 60제곱미터이하,2021,05,4072
대전,전용면적 60제곱미터초과 85제곱미터이하,2021,05,3697
대전,전용면적 85제곱미터초과 102제곱미터이하,2021,05,
대전,전용면적 102제곱미터초과,2021,05,
울산,모든면적,2021,05,4420
울산,전용면적 60제곱미터이하,2021,05,4304
울산,전용면적 60제곱미터초과 85제곱미터이하,2021,05,4427
울산,전용면적 85제곱미터초과 102제곱미터이하,2021,05,3515
울산,전용면적 102제곱미터초과,2021,05,
세종,모든면적,2021,05,3798
세종,전용면적 60제곱미터이하,2021,05,4041
세종,전용면적 60제곱미터초과 85제곱미터이하,2021,05,3903
세종,전용면적 85제곱미터초과 102제곱미터이하,2021,05,3729
세종,전용면적 102제곱미터초과,2021,05,3472
강원,모든면적,2021,05,2865
강원,전용면적 60제곱미터이하,2021,05,3097
강원,전용면적 60제곱미터초과 85제곱미터이하,2021,05,2830
강원,전용면적 85제곱미터초과 102제곱미터이하,2021,05,2754
강원,전용면적 102제곱미터초과,2021,05,3856
충북,모든면적,2021,05,2602
충북,전용면적 60제곱미터이하,2021,05,2598
충북,전용면적 60제곱미터초과 85제곱미터이하,2021,05,2643
충북,전용면적 85제곱미터초과 102제곱미터이하,2021,05,2688
충북,전용면적 102제곱미터초과,2021,05,2750
충남,모든면적,2021,05,2781
충남,전용면적 60제곱미터이하,2021,05,2781
충남,전용면적 60제곱미터초과 85제곱미터이하,2021,05,2791
충남,전용면적 85제곱미터초과 102제곱미터이하,2021,05,3098
충남,전용면적 102제곱미터초과,2021,05,3251
전북,모든면적,2021,05,2683
전북,전용면적 60제곱미터이하,2021,05,2608
전북,전용면적 60제곱미터초과 85제곱미터이하,2021,05,2646
전북,전용면적 85제곱미터초과 102제곱미터이하,2021,05,2409
전북,전용면적 102제곱미터초과,2021,05,2661
전남,모든면적,2021,05,2927
전남,전용면적 60제곱미터이하,2021,05,2680
전남,전용면적 60제곱미터초과 85제곱미터이하,2021,05,2959
전남,전용면적 85제곱미터초과 102제곱미터이하,2021,05,3066
전남,전용면적 102제곱미터초과,2021,05,3232
경북,모든면적,2021,05,3027
경북,전용면적 60제곱미터이하,2021,05,3056
경북,전용면적 60제곱미터초과 85제곱미터이하,2021,05,3006
경북,전용면적 85제곱미터초과 102제곱미터이하,2021,05,3918
경북,전용면적 102제곱미터초과,2021,05,3829
경남,모든면적,2021,05,3090
경남,전용면적 60제곱미터이하,2021,05,3111
경남,전용면적 60제곱미터초과 85제곱미터이하,2021,05,3075
경남,전용면적 85제곱미터초과 102제곱미터이하,2021,05,4091
경남,전용면적 102제곱미터초과,2021,05,3223
제주,모든면적,2021,05,7510
제주,전용면적 60제곱미터이하,2021,05,
제주,전용면적 60제곱미터초과 85제곱미터이하,2021,05,7497
제주,전용면적 85제곱미터초과 102제곱미터이하,2021,05,
제주,전용면적 102제곱미터초과,2021,05,7727
서울,모든면적,2021,06,8831
서울,전용면적 60제곱미터이하,2021,06,8950
서울,전용면적 60제곱미터초과 85제곱미터이하,2021,06,7854
서울,전용면적 85제곱미터초과 102제곱미터이하,2021,06,7020
서울,전용면적 102제곱미터초과,2021,06,9064
인천,모든면적,2021,06,4510
인천,전용면적 60제곱미터이하,2021,06,4572
